,Position,Fa13.BD.MM15.DN.MAG6-A,Fa13.BD.MM15.DN.MAG6-C,Fa13.BD.MM15.DN.MAG6-G,Fa13.BD.MM15.DN.MAG6-T,Sp13.BD.MM110.DD.MAG6-A,Sp13.BD.MM110.DD.MAG6-C,Sp13.BD.MM110.DD.MAG6-G,Sp13.BD.MM110.DD.MAG6-T,Fa13.BD.MM110.SN.MAG6-A,Fa13.BD.MM110.SN.MAG6-C,Fa13.BD.MM110.SN.MAG6-G,Fa13.BD.MM110.SN.MAG6-T,Sp13.BD.MLB.SN.MAG6-A,Sp13.BD.MLB.SN.MAG6-C,Sp13.BD.MLB.SN.MAG6-G,Sp13.BD.MLB.SN.MAG6-T,Su13.BD.MLB.SD.C.MAG6-A,Su13.BD.MLB.SD.C.MAG6-C,Su13.BD.MLB.SD.C.MAG6-G,Su13.BD.MLB.SD.C.MAG6-T,Sp13.BD.MM110.SN.MAG6-A,Sp13.BD.MM110.SN.MAG6-C,Sp13.BD.MM110.SN.MAG6-G,Sp13.BD.MM110.SN.MAG6-T,Su13.BD.MM110.DN.MAG6-A,Su13.BD.MM110.DN.MAG6-C,Su13.BD.MM110.DN.MAG6-G,Su13.BD.MM110.DN.MAG6-T,Su13.BD.MM15.DN.MAG6-A,Su13.BD.MM15.DN.MAG6-C,Su13.BD.MM15.DN.MAG6-G,Su13.BD.MM15.DN.MAG6-T,Fa13.BD.MLB.SN.MAG6-A,Fa13.BD.MLB.SN.MAG6-C,Fa13.BD.MLB.SN.MAG6-G,Fa13.BD.MLB.SN.MAG6-T,Su13.BD.MM15.SN.C.MAG6-A,Su13.BD.MM15.SN.C.MAG6-C,Su13.BD.MM15.SN.C.MAG6-G,Su13.BD.MM15.SN.C.MAG6-T,Su13.BD.MLB.DD.MAG6-A,Su13.BD.MLB.DD.MAG6-C,Su13.BD.MLB.DD.MAG6-G,Su13.BD.MLB.DD.MAG6-T,Sp13.BD.MM15.SD.MAG6-A,Sp13.BD.MM15.SD.MAG6-C,Sp13.BD.MM15.SD.MAG6-G,Sp13.BD.MM15.SD.MAG6-T,Sp13.BD.MM15.SN.MAG6-A,Sp13.BD.MM15.SN.MAG6-C,Sp13.BD.MM15.SN.MAG6-G,Sp13.BD.MM15.SN.MAG6-T,Su13.BD.MM110.SD.MAG6-A,Su13.BD.MM110.SD.MAG6-C,Su13.BD.MM110.SD.MAG6-G,Su13.BD.MM110.SD.MAG6-T,Fa13.BD.MM110.SD.MAG6-A,Fa13.BD.MM110.SD.MAG6-C,Fa13.BD.MM110.SD.MAG6-G,Fa13.BD.MM110.SD.MAG6-T,Fa13.BD.MM15.SD.MAG6-A,Fa13.BD.MM15.SD.MAG6-C,Fa13.BD.MM15.SD.MAG6-G,Fa13.BD.MM15.SD.MAG6-T,Fa13.BD.MM15.SN.MAG6-A,Fa13.BD.MM15.SN.MAG6-C,Fa13.BD.MM15.SN.MAG6-G,Fa13.BD.MM15.SN.MAG6-T,Su13.BD.MM15.SD.MAG6-A,Su13.BD.MM15.SD.MAG6-C,Su13.BD.MM15.SD.MAG6-G,Su13.BD.MM15.SD.MAG6-T,Fa13.BD.MM110.DN.MAG6-A,Fa13.BD.MM110.DN.MAG6-C,Fa13.BD.MM110.DN.MAG6-G,Fa13.BD.MM110.DN.MAG6-T,Fa13.BD.MLB.DN.MAG6-A,Fa13.BD.MLB.DN.MAG6-C,Fa13.BD.MLB.DN.MAG6-G,Fa13.BD.MLB.DN.MAG6-T,Sp13.BD.MM110.SD.MAG6-A,Sp13.BD.MM110.SD.MAG6-C,Sp13.BD.MM110.SD.MAG6-G,Sp13.BD.MM110.SD.MAG6-T,Sp13.BD.MM15.DD.A.MAG6-A,Sp13.BD.MM15.DD.A.MAG6-C,Sp13.BD.MM15.DD.A.MAG6-G,Sp13.BD.MM15.DD.A.MAG6-T,Su13.BD.MM110.SN.C.MAG6-A,Su13.BD.MM110.SN.C.MAG6-C,Su13.BD.MM110.SN.C.MAG6-G,Su13.BD.MM110.SN.C.MAG6-T
contig_20012_5,105,0,5,0,1,0,62,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,57,0,3,0,0,0,0,0,14,0,0,0,10,0,3,0,2,0,1,0,4,0,1,0,21,0,1,0,13,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,1,3,0,1,0,16,0,0,0,3,0,4,0,83,0,0,0,13,0,0,0,0,0,0
contig_20012_5,106,0,0,7,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,62,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,4,0,0,0,5,0,0,0,22,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,1,15,0,0,0,7,0,0,0,84,0,0,0,13,0,0,0,0,0
contig_20012_5,107,0,7,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,64,0,0,0,0,0,0,0,14,0,0,0,13,0,0,0,4,0,0,0,5,0,0,0,22,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,16,0,0,0,7,0,0,0,82,0,1,0,13,0,0,0,0,0,0
contig_20012_5,108,0,7,0,0,0,62,0,0,1,0,0,0,0,2,0,0,0,4,0,0,0,64,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,4,0,0,0,5,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,5,0,0,0,16,0,0,0,7,0,0,0,83,0,0,0,13,0,0,0,0,0,0
contig_20012_5,109,7,0,0,0,60,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,63,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,4,0,0,0,5,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,7,0,0,0,83,0,0,0,13,0,0,0,1,0,0,0
contig_20012_5,110,8,0,0,0,59,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,62,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,4,0,0,0,5,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,84,0,0,0,13,0,0,0,1,0,0,0
contig_20012_5,111,0,0,8,0,0,0,59,0,0,0,1,0,0,0,2,0,1,0,3,0,0,0,61,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,84,0,0,0,13,0,0,0,1,0
contig_20012_5,112,0,0,0,8,0,0,0,58,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,60,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,22,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,84,0,0,0,14,0,0,0,1
contig_20012_5,113,0,0,0,8,0,0,0,59,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,62,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,22,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,84,0,0,0,14,0,0,0,1
contig_20012_5,114,0,6,0,2,0,56,0,4,0,0,0,1,0,2,0,0,0,3,0,1,0,56,0,6,0,0,0,0,0,14,0,0,0,9,0,5,0,3,0,2,0,4,0,1,0,22,0,0,0,14,0,1,0,2,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,4,0,1,0,16,0,0,0,7,0,1,0,84,0,0,0,14,0,0,0,0,0,1
contig_20012_5,115,0,0,8,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,61,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,22,0,0,0,16,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,16,0,0,0,8,0,0,0,88,0,0,0,13,0,0,0,1,0
contig_20012_5,116,9,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,62,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,22,0,0,0,16,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,89,0,0,0,13,0,0,0,1,0,0,0
contig_20012_5,117,0,7,0,2,0,62,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,62,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,3,0,2,0,4,0,1,0,22,0,0,0,16,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,89,0,0,0,14,0,0,0,1,0,0
contig_20012_5,118,0,0,9,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,63,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,21,0,0,0,16,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,90,0,0,0,13,0,0,0,1,0
contig_20012_5,119,9,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,63,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,21,0,0,0,16,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,91,0,0,0,13,0,0,0,1,0,0,0
contig_20012_5,120,0,0,9,0,0,0,62,0,0,0,1,0,0,0,2,0,2,0,2,0,0,0,64,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,21,0,0,0,16,0,0,0,2,0,1,0,3,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,18,0,0,0,8,0,0,0,92,0,0,0,13,0,0,0,3,0
contig_20012_5,121,0,0,0,9,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,64,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,5,0,0,0,5,0,0,0,22,0,0,0,16,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,18,0,0,0,8,0,1,0,91,0,0,0,13,0,0,0,3
contig_20012_5,122,0,9,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,64,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,20,0,0,0,15,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,18,0,5,0,8,0,0,0,91,0,0,0,13,0,0,0,3,0,0
contig_20012_5,123,0,8,0,0,0,61,0,1,0,0,0,1,0,2,0,0,0,4,0,0,0,64,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,20,0,0,0,13,2,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,26,0,0,0,8,0,0,0,91,0,0,0,12,1,0,0,3,0,0
contig_20012_5,124,8,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,64,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,20,0,0,0,15,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,26,0,0,0,8,0,0,0,90,0,0,0,13,0,0,0,3,0,0,0
contig_20012_5,125,0,0,0,8,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,65,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,20,0,0,0,15,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,26,0,0,0,8,0,0,0,91,0,0,0,13,0,0,0,3
contig_20012_5,126,0,0,0,8,0,0,0,63,0,0,0,1,0,0,0,2,0,3,0,2,0,0,0,66,0,0,0,0,0,0,0,13,0,1,0,13,0,0,0,5,0,0,0,3,0,0,0,20,0,1,0,14,0,0,0,2,0,1,0,3,0,0,0,1,0,1,0,1,0,0,0,4,0,0,0,26,0,0,0,8,0,0,0,91,0,0,0,13,0,0,0,3
contig_20012_5,127,0,0,8,0,0,0,64,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,65,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,21,0,0,0,15,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,26,0,0,0,8,0,0,0,91,0,0,0,13,0,0,0,3,0
contig_20012_5,128,8,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,63,1,0,0,0,0,0,0,12,0,0,0,14,0,0,0,5,0,0,0,3,0,0,0,21,0,0,0,15,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,25,0,0,0,8,0,0,0,92,0,0,0,13,0,0,0,3,0,0,0
contig_20012_5,129,0,2,0,6,0,2,0,61,0,0,0,1,0,1,0,1,0,4,0,1,0,3,0,61,0,0,0,0,0,0,0,11,0,5,0,9,0,3,0,2,0,1,0,2,0,1,0,20,0,2,0,13,0,0,0,2,0,0,0,4,0,0,0,2,0,1,0,1,0,3,0,1,0,0,0,24,0,3,0,4,0,0,0,91,0,0,0,14,0,1,0,2
contig_20012_5,130,0,0,8,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,63,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,5,0,0,0,3,0,0,0,21,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,24,0,0,0,7,0,0,0,91,0,0,0,14,0,0,0,3,0
contig_20012_5,131,0,0,0,8,0,0,0,62,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,63,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,6,0,0,0,4,0,0,0,21,0,0,0,17,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,24,0,0,0,7,0,0,0,90,0,0,0,14,0,0,0,3
contig_20012_5,132,0,0,8,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,64,0,0,0,0,0,0,0,9,0,0,1,12,0,0,0,6,0,0,0,4,0,0,0,21,0,0,2,15,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,2,0,0,0,4,0,0,0,24,0,0,0,7,0,0,0,89,0,0,1,13,0,0,0,3,0
contig_20012_5,133,0,0,8,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,4,0,2,0,61,1,0,0,0,0,0,0,9,0,0,0,13,0,0,0,6,0,0,0,4,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,23,0,0,0,7,0,0,0,90,0,0,0,14,0,0,0,3,0
contig_20012_5,134,0,8,0,0,0,63,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,64,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,6,0,0,0,4,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,23,0,0,0,7,0,0,0,91,0,0,0,14,0,0,0,3,0,0
contig_20012_5,135,0,8,0,0,0,63,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,63,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,8,0,0,0,4,0,0,0,21,0,0,0,17,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,0,5,0,0,0,23,0,0,0,7,0,0,0,90,0,0,0,13,0,0,0,3,0,0
contig_20012_5,136,0,0,8,0,0,0,63,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,63,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,8,0,0,0,5,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,23,0,0,0,7,0,0,0,88,0,0,0,13,0,0,0,3,0
contig_20012_5,137,0,0,0,8,0,0,0,63,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,63,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,5,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,23,0,0,0,7,0,1,0,86,0,0,0,13,0,0,0,3
contig_20012_5,138,0,0,7,2,0,1,62,1,0,0,0,0,0,0,1,1,0,0,4,0,0,1,60,2,0,0,0,0,0,0,7,0,0,0,8,4,0,0,6,2,0,0,2,3,0,1,21,0,2,0,14,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,3,2,0,0,23,0,0,0,4,3,0,0,87,0,1,1,12,0,0,1,2,0
contig_20012_5,139,0,9,0,0,0,65,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,63,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,5,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,23,0,0,0,7,0,0,0,86,0,0,0,14,0,0,0,1,0,0
contig_20012_5,140,9,0,0,0,65,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,62,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,5,0,0,0,21,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,23,0,0,0,7,0,0,0,88,0,0,0,14,0,0,0,1,0,0,0
contig_20012_5,141,0,0,9,0,1,0,64,0,0,0,0,0,1,0,1,0,2,0,2,0,2,0,62,0,0,0,0,0,0,0,7,0,0,0,12,0,2,0,6,0,1,0,4,0,0,0,18,0,3,0,15,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,1,0,4,0,0,0,25,0,0,0,7,0,0,0,89,0,1,0,13,0,0,0,1,0
contig_20012_5,142,0,9,0,0,0,59,0,5,0,0,0,0,0,2,0,0,0,4,0,0,0,57,0,7,0,0,0,0,0,6,0,0,0,11,0,2,0,8,0,0,0,5,0,0,0,18,0,1,0,17,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,6,0,1,0,89,0,2,0,13,0,1,0,1,0,0
contig_20012_5,143,0,0,0,11,0,0,0,64,0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,8,0,0,0,5,0,0,0,19,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,7,0,0,0,107,0,0,0,14,0,0,0,1
contig_20012_5,144,0,1,10,0,0,0,63,0,0,0,2,0,0,0,2,0,0,1,3,0,0,0,80,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,8,0,0,0,5,0,0,1,18,0,0,4,14,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,1,0,0,0,5,0,0,0,17,0,0,0,7,0,0,0,109,0,0,1,13,0,0,1,0,0
contig_20012_5,145,0,0,11,0,0,0,61,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,8,0,0,0,5,0,0,0,20,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,19,0,0,0,7,0,0,0,110,0,0,0,14,0,0,0,1,0
contig_20012_5,146,0,0,11,0,0,0,62,0,0,0,2,0,0,0,3,0,0,0,4,0,0,0,80,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,8,0,0,0,5,0,0,0,19,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,19,0,0,0,8,0,0,0,110,0,0,0,14,0,0,0,1,0
contig_20012_5,147,0,11,0,0,0,62,0,0,0,2,0,0,0,3,0,0,0,3,0,1,0,80,0,1,0,0,0,0,0,6,0,1,0,13,0,1,0,8,0,0,0,5,0,0,0,17,0,2,0,16,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,19,0,0,0,7,0,1,0,109,0,0,0,13,0,1,0,0,0,1
contig_20012_5,148,10,0,1,0,65,0,0,0,2,0,0,0,4,0,0,0,1,0,3,0,82,0,0,0,0,0,0,0,7,0,0,0,13,0,1,0,8,0,0,0,4,0,1,0,19,0,0,0,17,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,1,0,4,0,0,0,19,0,0,0,8,0,0,0,110,0,0,0,16,0,0,0,0,0,1,0
contig_20012_5,149,0,0,0,11,0,0,0,66,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,8,0,0,0,5,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,19,0,0,0,8,0,0,0,109,0,0,0,16,0,0,0,1
contig_20012_5,150,0,2,1,8,0,1,0,66,0,0,0,2,0,1,0,3,2,0,1,1,0,2,0,81,0,0,0,0,0,0,0,7,0,5,0,11,0,2,0,6,0,3,1,1,0,0,0,19,0,0,2,19,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,0,2,0,2,0,0,0,16,0,3,0,5,0,0,0,109,0,0,0,16,1,0,0,0
contig_20012_5,151,0,0,11,0,0,0,71,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,8,0,0,0,6,0,0,0,18,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,110,0,0,0,16,0,0,0,1,0
contig_20012_5,152,11,0,0,0,71,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,81,1,0,0,0,0,0,0,7,0,0,0,14,0,0,1,8,0,0,0,6,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,8,0,0,0,110,0,0,0,16,0,0,0,1,0,0,0
contig_20012_5,153,0,9,0,1,0,68,0,3,0,2,0,0,0,2,0,2,0,5,0,0,0,75,1,7,0,0,0,0,0,7,0,0,0,10,0,5,0,8,0,0,0,4,0,2,0,18,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,4,0,0,0,16,0,0,0,6,0,1,0,108,0,1,0,15,0,1,0,0,0,1
contig_20012_5,154,0,0,10,0,0,0,71,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,83,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,18,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,7,0,0,0,108,0,0,0,16,0,0,0,1,0
contig_20012_5,155,0,10,0,0,0,70,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,84,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,6,0,0,0,108,1,0,0,17,0,0,0,1,0,0
contig_20012_5,156,0,10,0,0,0,65,4,1,0,2,0,0,1,3,0,0,0,5,0,0,0,82,0,2,0,0,0,0,0,6,1,0,0,14,1,0,0,6,0,0,0,7,0,0,0,16,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,5,1,0,0,108,0,1,0,16,1,0,0,1,0,0
contig_20012_5,157,10,0,0,0,70,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,84,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,6,0,0,0,109,0,0,0,18,0,0,0,1,0,0,0
contig_20012_5,158,10,0,0,0,71,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,83,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,6,0,0,0,109,0,0,0,18,0,0,0,1,0,0,0
contig_20012_5,159,0,0,10,0,1,0,70,0,0,0,2,0,0,0,4,0,0,0,5,0,1,0,82,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,17,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,6,0,1,0,107,0,0,0,18,0,0,0,1,0
contig_20012_5,160,10,0,0,0,71,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,6,0,0,0,108,0,0,0,18,0,0,0,1,0,0,0
contig_20012_5,161,10,0,0,0,70,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,82,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,16,0,0,0,6,0,0,0,107,0,0,1,18,0,0,0,1,0,0,0
contig_20012_5,162,0,0,10,0,1,0,69,0,0,0,2,0,0,0,4,0,0,0,5,0,1,0,80,0,0,0,0,0,0,0,7,0,1,0,14,0,0,0,6,0,0,0,7,0,0,0,17,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,18,0,0,0,6,0,1,0,109,0,1,0,17,0,0,0,1,0
contig_20012_5,163,0,0,0,10,0,0,0,69,0,0,0,2,0,0,0,4,0,0,0,5,0,0,1,80,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,6,0,0,0,7,0,0,0,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,18,0,0,0,6,0,0,1,108,0,0,0,18,0,0,0,1
contig_20012_5,164,0,10,0,0,0,68,0,0,0,2,0,0,0,4,0,0,0,5,0,0,0,80,0,0,0,0,0,0,0,7,0,0,0,14,0,0,0,6,0,0,0,7,0,0,0,18,0,0,0,20,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,4,0,0,0,20,0,0,0,7,0,0,0,109,0,0,0,18,0,0,0,1,0,0
contig_20012_5,165,0,2,1,6,5,30,0,32,0,0,0,2,1,2,0,1,0,5,0,0,2,28,0,50,0,0,0,0,1,4,0,2,1,5,0,8,0,5,0,1,1,4,0,2,2,7,0,8,0,9,3,8,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,1,0,4,0,0,0,6,0,14,1,3,0,2,3,47,0,58,0,11,1,6,0,0,1,0
