,Position,0,1,2,3,4,5,6,7
contig_20045_11,286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_11,295,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,304,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20045_11,325,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20045_11,343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20045_11,352,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20045_11,354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20045_11,361,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20045_11,364,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0
contig_20236_2,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_2,34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,105,0.952,0.0,0.0,0.048,1.0,0.0,0.0,0.0
contig_20236_2,108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,123,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,150,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,153,0.0,0.972,0.0,0.028,0.0,1.0,0.0,0.0
contig_20236_2,158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,159,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,166,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0
contig_20236_2,169,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,219,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20236_2,222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_2,223,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,228,0.0,0.74,0.0,0.26,0.0,0.0,0.0,1.0
contig_20236_2,231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,237,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,240,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_2,243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,252,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_2,257,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,279,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,280,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_2,287,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20236_2,288,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,291,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20236_2,294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,300,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,312,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,325,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,330,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_2,339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20236_2,342,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_2,345,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,351,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,360,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,363,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0
contig_20236_2,366,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_2,372,0.0,0.012,0.988,0.0,0.0,1.0,0.0,0.0
contig_20236_2,375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_2,384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_2,399,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_3,90,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_3,123,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_3,141,0.0,0.028,0.0,0.972,0.0,1.0,0.0,0.0
contig_20236_3,142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20236_3,144,0.0,0.02,0.98,0.0,0.0,1.0,0.0,0.0
contig_20236_3,153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,154,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_3,167,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_3,169,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,173,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,174,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,175,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,178,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20236_3,180,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,189,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_3,198,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_3,201,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_3,210,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0
contig_20236_3,213,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_3,216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20236_3,219,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20236_3,228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_3,234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_3,235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20236_3,240,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,246,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20236_3,249,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0
contig_20236_3,252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_3,264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_3,290,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,303,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20236_3,306,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,309,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0
contig_20236_3,312,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,315,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,324,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20236_3,348,0.0,0.4,0.0,0.6,0.0,1.0,0.0,0.0
contig_20236_3,351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20236_3,358,0.0,0.0,0.08,0.92,0.0,0.0,1.0,0.0
contig_20236_3,359,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20236_3,360,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,369,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,372,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20236_3,373,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20236_3,375,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,84,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,87,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,90,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,111,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20069_5,113,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_5,114,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,120,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,123,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_5,126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,129,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,135,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,141,0.0,0.0,0.156,0.844,0.0,0.0,0.0,1.0
contig_20069_5,144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,177,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,195,0.104,0.0,0.0,0.896,0.0,0.0,0.0,1.0
contig_20069_5,198,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0
contig_20069_5,207,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_5,234,0.004,0.0,0.0,0.996,1.0,0.0,0.0,0.0
contig_20069_5,243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,249,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,261,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,264,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_5,267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,270,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,273,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,279,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20069_5,282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,300,0.0,0.944,0.0,0.056,0.0,1.0,0.0,0.0
contig_20069_5,301,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_5,303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,306,0.0,0.0,0.004,0.996,0.0,0.0,0.0,1.0
contig_20069_5,315,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_5,318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,321,0.0,0.584,0.416,0.0,0.0,0.0,1.0,0.0
contig_20069_5,327,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,330,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,339,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_5,342,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_5,348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_5,354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_5,363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,42,0.0,0.504,0.496,0.0,0.0,1.0,0.0,0.0
contig_20069_6,48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,67,0.0,0.98,0.0,0.02,0.0,0.0,0.0,1.0
contig_20069_6,69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,87,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,108,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,111,0.872,0.0,0.128,0.0,0.0,0.0,1.0,0.0
contig_20069_6,117,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20069_6,120,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,126,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,138,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,147,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20069_6,180,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,189,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,190,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,210,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20069_6,222,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,228,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,229,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,230,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,234,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20069_6,240,0.0,0.344,0.656,0.0,0.0,0.0,1.0,0.0
contig_20069_6,258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,264,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0
contig_20069_6,267,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20069_6,270,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20069_6,276,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,280,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,285,0.0,0.676,0.0,0.324,0.0,0.0,0.0,1.0
contig_20069_6,294,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,306,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,310,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,321,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,324,0.0,0.06,0.0,0.94,0.0,0.0,0.0,1.0
contig_20069_6,333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,334,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,336,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,339,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20069_6,352,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,357,0.0,0.292,0.0,0.708,0.0,1.0,0.0,0.0
contig_20069_6,358,0.0,0.1,0.0,0.9,0.0,1.0,0.0,0.0
contig_20069_6,366,0.0,0.684,0.0,0.316,0.0,1.0,0.0,0.0
contig_20069_6,369,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,370,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20069_6,378,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,381,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,383,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,390,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,396,0.0,0.028,0.0,0.972,0.0,1.0,0.0,0.0
contig_20069_6,399,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,414,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0
contig_20069_6,423,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20069_6,435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20069_6,438,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,441,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20069_6,447,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,450,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20069_6,454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20069_6,456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20068_5,13,0.828,0.0,0.172,0.0,0.0,0.0,1.0,0.0
contig_20068_5,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20068_5,31,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,58,0.764,0.0,0.236,0.0,1.0,0.0,0.0,0.0
contig_20068_5,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,88,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20068_5,103,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20068_5,106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,109,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,115,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,121,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,139,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,142,0.804,0.0,0.196,0.0,0.0,0.0,1.0,0.0
contig_20068_5,145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,157,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,160,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,163,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,166,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0
contig_20068_5,181,0.956,0.044,0.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,184,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,193,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,196,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,205,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20068_5,211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,214,0.0,0.892,0.108,0.0,0.0,0.0,1.0,0.0
contig_20068_5,217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20068_5,223,0.372,0.0,0.628,0.0,0.0,0.0,1.0,0.0
contig_20068_5,226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20068_5,232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,241,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20068_5,244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,247,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,253,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20068_5,256,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,271,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0
contig_20068_5,277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,292,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20068_5,298,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,301,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,313,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20068_5,328,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,337,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,343,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20068_5,349,0.0,0.84,0.0,0.16,0.0,1.0,0.0,0.0
contig_20068_5,367,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20068_5,374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20068_5,389,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20014_3,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20014_3,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20014_3,13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20014_3,22,0.436,0.0,0.564,0.0,0.0,0.0,1.0,0.0
contig_20014_3,27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20014_3,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
