,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
contig_18071_14,642,0.772,0.0,0.228,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_18071_14,643,0.0,0.208,0.792,0.0,0.0,1.0,0.0,0.0,0.0,0.488,0.512,0.0,0.0,1.0,0.0,0.0
contig_18071_14,645,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,646,0.468,0.24,0.288,0.004,0.0,1.0,0.0,0.0,0.012,0.008,0.98,0.0,0.0,0.0,1.0,0.0
contig_18071_14,649,0.0,0.0,0.172,0.828,0.0,1.0,0.0,0.0,0.0,0.0,0.008,0.992,0.0,0.0,1.0,0.0
contig_18071_14,652,0.0,0.444,0.004,0.552,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.2,0.0,1.0,0.0,0.0
contig_18071_14,656,0.0,0.0,0.34,0.66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,661,0.848,0.0,0.152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18071_14,670,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,682,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,685,0.0,0.32,0.0,0.68,0.0,0.104,0.0,0.896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,688,0.0,0.92,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,694,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,703,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18071_14,709,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18071_14,712,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18071_14,715,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,721,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,723,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,724,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,730,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,733,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,739,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,742,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,748,0.028,0.0,0.972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,751,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18071_14,754,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,756,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,757,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,760,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18071_14,763,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18071_14,769,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,772,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,778,0.024,0.0,0.976,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,784,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,786,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18071_14,793,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,798,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,799,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,808,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,811,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18071_14,812,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,814,0.872,0.0,0.128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,817,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,826,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,832,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,837,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18071_14,838,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,841,0.236,0.12,0.644,0.0,0.0,0.0,0.0,1.0,0.752,0.0,0.248,0.0,0.0,1.0,0.0,0.0
contig_18071_14,844,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,850,0.004,0.076,0.0,0.92,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18071_14,853,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18071_14,856,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,859,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,861,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,867,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,868,0.0,0.888,0.0,0.112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18071_14,874,0.056,0.0,0.944,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,877,0.764,0.0,0.236,0.0,0.236,0.0,0.764,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,883,0.0,0.0,0.004,0.996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,886,0.384,0.0,0.616,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,889,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18071_14,891,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,892,0.288,0.42,0.28,0.012,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,898,0.0,0.608,0.0,0.392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_18071_14,901,0.912,0.0,0.088,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,904,0.0,0.16,0.84,0.0,0.0,1.0,0.0,0.0,0.0,0.844,0.156,0.0,0.0,1.0,0.0,0.0
contig_18071_14,906,0.084,0.0,0.916,0.0,1.0,0.0,0.0,0.0,0.936,0.0,0.064,0.0,1.0,0.0,0.0,0.0
contig_18071_14,907,0.94,0.056,0.004,0.0,0.0,1.0,0.0,0.0,0.052,0.948,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,910,0.892,0.0,0.104,0.004,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0
contig_18071_14,913,0.612,0.004,0.0,0.384,0.0,1.0,0.0,0.0,0.332,0.048,0.0,0.62,0.0,0.0,1.0,0.0
contig_18071_14,916,0.08,0.396,0.524,0.0,0.0,1.0,0.0,0.0,0.828,0.004,0.168,0.0,0.0,1.0,0.0,0.0
contig_18071_14,922,0.048,0.0,0.952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,928,0.0,0.88,0.116,0.004,0.0,1.0,0.0,0.0,0.0,0.12,0.88,0.0,0.0,1.0,0.0,0.0
contig_18071_14,934,0.0,0.132,0.868,0.0,0.0,1.0,0.0,0.0,0.0,0.872,0.128,0.0,0.0,1.0,0.0,0.0
contig_18071_14,949,0.32,0.016,0.644,0.02,1.0,0.0,0.0,0.0,0.076,0.0,0.924,0.0,0.0,0.0,1.0,0.0
contig_18071_14,952,0.912,0.088,0.0,0.0,0.0,1.0,0.0,0.0,0.104,0.896,0.0,0.0,0.0,1.0,0.0,0.0
contig_18071_14,961,0.232,0.12,0.088,0.56,1.0,0.0,0.0,0.0,0.384,0.08,0.08,0.456,0.0,0.0,0.0,1.0
contig_18071_14,962,0.192,0.052,0.268,0.488,0.0,0.0,1.0,0.0,0.172,0.048,0.344,0.436,1.0,0.0,0.0,0.0
contig_18071_14,963,0.088,0.396,0.408,0.108,0.0,0.0,1.0,0.0,0.068,0.408,0.452,0.072,0.0,1.0,0.0,0.0
contig_18071_14,964,0.432,0.296,0.24,0.032,0.0,0.0,1.0,0.0,0.4,0.176,0.352,0.072,0.0,1.0,0.0,0.0
contig_18071_14,979,0.108,0.612,0.076,0.204,0.0,0.0,0.0,1.0,0.064,0.52,0.036,0.38,0.0,1.0,0.0,0.0
contig_18071_14,981,0.412,0.032,0.308,0.248,0.0,0.0,1.0,0.0,0.384,0.024,0.372,0.22,0.0,0.0,0.0,1.0
contig_18071_14,982,0.016,0.736,0.1,0.148,0.0,0.0,1.0,0.0,0.0,0.036,0.936,0.028,0.0,0.0,0.0,1.0
contig_18071_14,985,0.608,0.06,0.036,0.296,0.0,0.0,0.0,1.0,0.08,0.0,0.008,0.912,1.0,0.0,0.0,0.0
contig_18071_14,991,0.016,0.304,0.004,0.676,0.0,1.0,0.0,0.0,0.0,0.296,0.0,0.704,0.0,0.724,0.0,0.276
contig_18071_14,1003,0.028,0.18,0.38,0.412,0.0,0.0,1.0,0.0,0.0,0.004,0.968,0.028,0.0,0.0,0.0,1.0
contig_18071_14,1006,0.12,0.012,0.82,0.048,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0
contig_18071_14,1009,0.8,0.008,0.18,0.012,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.076,0.0,0.924,0.0
contig_18071_14,1015,0.008,0.8,0.176,0.016,0.0,1.0,0.0,0.0,0.0,0.08,0.92,0.0,0.0,1.0,0.0,0.0
contig_18071_14,1018,0.072,0.036,0.864,0.028,1.0,0.0,0.0,0.0,0.016,0.0,0.98,0.004,0.0,0.0,1.0,0.0
contig_18071_14,1021,0.036,0.0,0.912,0.052,1.0,0.0,0.0,0.0,0.916,0.004,0.032,0.048,0.0,0.0,0.0,1.0
contig_18071_14,1024,0.968,0.0,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.992,0.008,0.0
contig_18071_14,1030,0.444,0.328,0.016,0.212,0.0,1.0,0.0,0.0,0.016,0.964,0.0,0.02,0.0,0.0,0.0,1.0
contig_18071_14,1035,0.252,0.024,0.704,0.02,1.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,1.0,0.0
contig_18071_14,1036,0.02,0.02,0.828,0.132,0.0,0.0,1.0,0.0,0.0,0.0,0.076,0.924,0.0,0.0,1.0,0.0
contig_18071_14,1039,0.268,0.0,0.728,0.004,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.732,0.0,0.268,0.0
contig_18071_14,1042,0.02,0.076,0.488,0.416,0.0,1.0,0.0,0.0,0.0,0.008,0.98,0.012,0.0,0.0,1.0,0.0
contig_18071_14,1045,0.004,0.712,0.016,0.268,0.0,1.0,0.0,0.0,0.0,0.068,0.0,0.932,0.0,0.004,0.0,0.996
contig_18071_14,1048,0.952,0.012,0.032,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.016,0.0,0.984,0.0
contig_18071_14,1051,0.324,0.008,0.644,0.024,0.996,0.0,0.004,0.0,0.856,0.0,0.144,0.0,0.008,0.0,0.992,0.0
contig_18071_14,1054,0.268,0.024,0.7,0.008,0.0,0.0,1.0,0.0,0.848,0.0,0.152,0.0,0.996,0.0,0.004,0.0
contig_18071_14,1065,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,1066,0.012,0.852,0.008,0.128,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.028,0.0,0.972
contig_18071_14,1067,0.572,0.004,0.016,0.408,0.0,0.0,0.0,1.0,0.448,0.0,0.0,0.552,0.0,0.0,0.0,1.0
contig_18071_14,1068,0.748,0.004,0.236,0.012,0.0,0.004,0.996,0.0,0.264,0.0,0.736,0.0,0.0,0.0,1.0,0.0
contig_18071_14,1069,0.0,0.368,0.0,0.632,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.64,0.0,0.36
contig_18071_14,1081,0.008,0.828,0.016,0.148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18071_14,1090,0.004,0.192,0.004,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.824,0.0,0.176
contig_18071_14,1099,0.004,0.0,0.008,0.988,0.004,0.0,0.98,0.016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,1102,0.028,0.528,0.036,0.408,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_18071_14,1105,0.728,0.028,0.212,0.032,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18071_14,1108,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18071_14,1111,0.124,0.0,0.564,0.312,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.812,0.0,0.188,0.0
contig_18071_14,1114,0.164,0.268,0.568,0.0,0.0,0.0,1.0,0.0,0.0,0.932,0.068,0.0,0.832,0.096,0.072,0.0
contig_18071_14,1123,0.172,0.28,0.028,0.52,0.976,0.012,0.0,0.012,0.86,0.044,0.004,0.092,0.0,0.0,1.0,0.0
contig_18071_14,1126,0.12,0.8,0.004,0.076,0.0,0.996,0.004,0.0,0.964,0.036,0.0,0.0,0.0,0.048,0.0,0.952
contig_18071_14,1129,0.256,0.268,0.468,0.008,0.944,0.024,0.028,0.004,0.8,0.012,0.188,0.0,0.1,0.056,0.844,0.0
contig_18071_14,1132,0.612,0.06,0.288,0.04,0.024,0.0,0.976,0.0,0.516,0.016,0.452,0.016,0.004,0.0,0.996,0.0
contig_18071_14,1135,0.12,0.452,0.116,0.312,0.0,0.98,0.004,0.016,0.0,0.924,0.024,0.052,0.0,0.004,0.004,0.992
contig_18071_14,1137,0.476,0.088,0.34,0.096,0.0,0.0,0.996,0.004,0.904,0.024,0.072,0.0,1.0,0.0,0.0,0.0
contig_18071_14,1138,0.504,0.04,0.412,0.044,0.012,0.004,0.984,0.0,0.512,0.008,0.48,0.0,0.224,0.0,0.776,0.0
contig_18071_14,1141,0.112,0.368,0.44,0.08,0.0,0.0,1.0,0.0,0.004,0.956,0.04,0.0,0.004,0.952,0.044,0.0
contig_18073_35,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18073_35,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,30,0.424,0.0,0.576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18073_35,44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_18073_35,45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,56,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,67,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,70,0.22,0.0,0.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,79,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0
contig_18073_35,82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,91,0.0,0.876,0.124,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,97,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,109,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,112,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,118,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,121,0.012,0.0,0.988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,145,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,148,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,151,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,154,0.0,0.816,0.184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.392,0.0,0.608,0.0,0.0,0.0,1.0
contig_18073_35,163,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,169,0.836,0.0,0.164,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,177,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,180,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_18073_35,184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,190,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,196,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_18073_35,199,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,202,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,208,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,226,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_18073_35,235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,241,0.688,0.0,0.312,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_18073_35,250,0.408,0.0,0.592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
