,Position,0,1,2,3,4,5,6,7
contig_20603_3,154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,159,0.0,0.064,0.0,0.936,0.0,1.0,0.0,0.0
contig_20603_3,161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,162,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,174,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,175,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,180,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,186,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,192,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,198,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,204,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0
contig_20603_3,207,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,208,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,210,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,213,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0
contig_20603_3,214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,219,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,222,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,229,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,230,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,234,0.0,0.936,0.0,0.064,0.0,1.0,0.0,0.0
contig_20603_3,237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,243,0.0,0.072,0.928,0.0,0.0,0.0,1.0,0.0
contig_20603_3,244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,246,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,250,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,252,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,256,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20603_3,257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,270,0.272,0.728,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,273,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,282,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0
contig_20603_3,288,0.0,0.0,0.152,0.848,0.0,0.0,0.0,1.0
contig_20603_3,292,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,296,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,299,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,300,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,304,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,320,0.0,0.064,0.0,0.936,0.0,0.0,0.0,1.0
contig_20603_3,327,0.812,0.0,0.188,0.0,1.0,0.0,0.0,0.0
contig_20603_3,333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,339,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,340,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,342,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,346,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,347,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,357,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,364,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,369,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,378,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,382,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,390,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20603_3,393,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,396,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,399,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,405,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,408,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,409,0.0,0.552,0.448,0.0,0.0,1.0,0.0,0.0
contig_20603_3,411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,419,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,420,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,423,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,432,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,435,0.0,0.76,0.0,0.24,0.0,0.0,0.0,1.0
contig_20603_3,441,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20603_3,450,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,462,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,463,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20603_3,477,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,478,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0
contig_20603_3,483,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,489,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,492,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,496,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,502,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,503,0.452,0.548,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,507,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,511,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,518,0.996,0.0,0.0,0.004,0.0,0.0,0.0,1.0
contig_20603_3,519,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,525,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,526,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,530,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0
contig_20603_3,531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,535,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,537,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20603_3,543,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,546,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,549,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,558,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,561,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,565,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,570,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,582,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,585,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,588,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,591,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,594,0.0,0.856,0.0,0.144,0.0,1.0,0.0,0.0
contig_20603_3,597,0.0,0.884,0.0,0.116,0.0,1.0,0.0,0.0
contig_20603_3,600,0.0,0.976,0.0,0.024,0.0,1.0,0.0,0.0
contig_20603_3,603,0.532,0.0,0.448,0.02,0.0,0.0,1.0,0.0
contig_20603_3,615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,618,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,621,0.0,0.48,0.0,0.52,0.0,0.0,0.0,1.0
contig_20603_3,660,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,669,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,672,0.0,0.0,0.008,0.992,0.0,0.0,0.0,1.0
contig_20603_3,678,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,702,0.0,0.088,0.0,0.912,0.0,0.0,0.0,1.0
contig_20603_3,705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,714,0.072,0.0,0.928,0.0,1.0,0.0,0.0,0.0
contig_20603_3,715,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,738,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0
contig_20603_3,753,0.0,0.032,0.0,0.968,0.0,0.0,0.0,1.0
contig_20603_3,758,0.176,0.824,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,783,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,792,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,796,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,797,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,798,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,800,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,801,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,811,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,828,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,830,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,831,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,834,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,843,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,844,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,849,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,870,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,871,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,872,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,873,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_20603_3,876,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,879,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,881,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,892,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,900,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,915,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,916,1.0,0.0,0.0,0.0,0.032,0.968,0.0,0.0
contig_20603_3,918,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20603_3,936,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,937,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,942,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,950,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20603_3,951,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,952,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,953,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,954,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20603_3,956,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,960,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20603_3,961,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20603_3,963,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20603_3,972,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,7,0.904,0.096,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,15,0.108,0.892,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,21,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,66,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,69,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20413_5,72,0.0,0.792,0.208,0.0,0.0,1.0,0.0,0.0
contig_20413_5,75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,111,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,114,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,117,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,120,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,123,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,129,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,130,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,132,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,138,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,141,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,150,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,154,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,155,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,159,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0
contig_20413_5,160,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20413_5,162,0.0,0.948,0.0,0.052,0.0,1.0,0.0,0.0
contig_20413_5,163,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,165,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,171,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,177,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_20413_5,179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,183,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,189,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,195,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,207,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,210,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,216,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,219,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,225,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,228,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,234,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,239,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,240,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,243,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,252,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,255,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,270,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,273,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,276,0.94,0.06,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,279,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,286,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,288,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,291,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,300,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,306,0.424,0.0,0.576,0.0,0.0,0.0,1.0,0.0
contig_20413_5,309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,312,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,324,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,330,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,339,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,342,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,352,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,360,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,363,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,366,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0
contig_20413_5,369,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,372,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,376,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,381,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,384,0.0,0.548,0.452,0.0,0.0,1.0,0.0,0.0
contig_20413_5,387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,390,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,392,0.0,0.988,0.012,0.0,0.0,0.0,1.0,0.0
contig_20413_5,393,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_20413_5,396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,398,0.032,0.0,0.968,0.0,0.0,0.0,1.0,0.0
contig_20413_5,402,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,405,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,408,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_20413_5,411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,414,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,420,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,423,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,426,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0
contig_20413_5,429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_20413_5,435,0.0,0.348,0.0,0.652,0.0,0.0,0.0,1.0
contig_20413_5,438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_20413_5,444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,447,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,450,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,453,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,456,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,459,0.288,0.0,0.712,0.0,1.0,0.0,0.0,0.0
contig_20413_5,462,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_20413_5,463,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_20413_5,464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_20413_5,465,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
