,Position,Fa13.BD.MM110.SN.MAG7-A,Fa13.BD.MM110.SN.MAG7-C,Fa13.BD.MM110.SN.MAG7-G,Fa13.BD.MM110.SN.MAG7-T,Fa13.BD.MLB.SN.MAG7-A,Fa13.BD.MLB.SN.MAG7-C,Fa13.BD.MLB.SN.MAG7-G,Fa13.BD.MLB.SN.MAG7-T,Su13.BD.MM15.DN.MAG7-A,Su13.BD.MM15.DN.MAG7-C,Su13.BD.MM15.DN.MAG7-G,Su13.BD.MM15.DN.MAG7-T,Fa13.BD.MM15.DN.MAG7-A,Fa13.BD.MM15.DN.MAG7-C,Fa13.BD.MM15.DN.MAG7-G,Fa13.BD.MM15.DN.MAG7-T,Fa13.BD.MM110.SD.MAG7-A,Fa13.BD.MM110.SD.MAG7-C,Fa13.BD.MM110.SD.MAG7-G,Fa13.BD.MM110.SD.MAG7-T,Fa13.BD.MM15.SD.MAG7-A,Fa13.BD.MM15.SD.MAG7-C,Fa13.BD.MM15.SD.MAG7-G,Fa13.BD.MM15.SD.MAG7-T,Fa13.BD.MM110.DN.MAG7-A,Fa13.BD.MM110.DN.MAG7-C,Fa13.BD.MM110.DN.MAG7-G,Fa13.BD.MM110.DN.MAG7-T,Sp13.BD.MM15.SD.MAG7-A,Sp13.BD.MM15.SD.MAG7-C,Sp13.BD.MM15.SD.MAG7-G,Sp13.BD.MM15.SD.MAG7-T,Su13.BD.MM15.SN.C.MAG7-A,Su13.BD.MM15.SN.C.MAG7-C,Su13.BD.MM15.SN.C.MAG7-G,Su13.BD.MM15.SN.C.MAG7-T,Sp13.BD.MLB.SN.MAG7-A,Sp13.BD.MLB.SN.MAG7-C,Sp13.BD.MLB.SN.MAG7-G,Sp13.BD.MLB.SN.MAG7-T,Sp13.BD.MM110.DD.MAG7-A,Sp13.BD.MM110.DD.MAG7-C,Sp13.BD.MM110.DD.MAG7-G,Sp13.BD.MM110.DD.MAG7-T,Su13.BD.MM110.DCMD.MAG7-A,Su13.BD.MM110.DCMD.MAG7-C,Su13.BD.MM110.DCMD.MAG7-G,Su13.BD.MM110.DCMD.MAG7-T,Su13.BD.MLB.SD.C.MAG7-A,Su13.BD.MLB.SD.C.MAG7-C,Su13.BD.MLB.SD.C.MAG7-G,Su13.BD.MLB.SD.C.MAG7-T,Fa13.BD.MM15.SN.MAG7-A,Fa13.BD.MM15.SN.MAG7-C,Fa13.BD.MM15.SN.MAG7-G,Fa13.BD.MM15.SN.MAG7-T,Sp13.BD.MM110.SN.MAG7-A,Sp13.BD.MM110.SN.MAG7-C,Sp13.BD.MM110.SN.MAG7-G,Sp13.BD.MM110.SN.MAG7-T,Sp13.BD.MM15.SN.MAG7-A,Sp13.BD.MM15.SN.MAG7-C,Sp13.BD.MM15.SN.MAG7-G,Sp13.BD.MM15.SN.MAG7-T,Su13.BD.MLB.DD.MAG7-A,Su13.BD.MLB.DD.MAG7-C,Su13.BD.MLB.DD.MAG7-G,Su13.BD.MLB.DD.MAG7-T,Sp13.BD.MM110.SD.MAG7-A,Sp13.BD.MM110.SD.MAG7-C,Sp13.BD.MM110.SD.MAG7-G,Sp13.BD.MM110.SD.MAG7-T,Sp13.BD.MM15.DD.A.MAG7-A,Sp13.BD.MM15.DD.A.MAG7-C,Sp13.BD.MM15.DD.A.MAG7-G,Sp13.BD.MM15.DD.A.MAG7-T,Su13.BD.MM110.SN.C.MAG7-A,Su13.BD.MM110.SN.C.MAG7-C,Su13.BD.MM110.SN.C.MAG7-G,Su13.BD.MM110.SN.C.MAG7-T,Fa13.BD.MLB.DN.MAG7-A,Fa13.BD.MLB.DN.MAG7-C,Fa13.BD.MLB.DN.MAG7-G,Fa13.BD.MLB.DN.MAG7-T,Su13.BD.MM110.SD.MAG7-A,Su13.BD.MM110.SD.MAG7-C,Su13.BD.MM110.SD.MAG7-G,Su13.BD.MM110.SD.MAG7-T,Su13.BD.MM15.SD.MAG7-A,Su13.BD.MM15.SD.MAG7-C,Su13.BD.MM15.SD.MAG7-G,Su13.BD.MM15.SD.MAG7-T
contig_20516_1,2122,0,0,0,0,0,17,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,2,0,1,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,0
contig_20516_1,2128,0,0,0,0,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,9,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0
contig_20516_1,2136,0,0,0,0,25,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,34,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0
contig_20516_1,2137,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,8,3,0,0,1,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,4,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
contig_20516_1,2140,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,11,0,0,0,1,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,8,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0
contig_20516_1,2143,0,0,0,0,0,16,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,7,4,0,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,18,2,3,0,0,0,0,0,0,0,0
contig_20516_1,2145,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,10,0,0,0,1,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,2,0,6,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0
contig_20516_1,2146,0,0,0,0,1,0,26,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,9,0,0,0,1,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,0,1,0,3,0,5,0,0,0,0,0,4,0,19,0,0,0,0,0,0,0,0,0
contig_20516_1,2149,0,0,0,0,0,14,0,13,0,1,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,4,0,7,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,0,0,0,2,0,7,0,2,0,0,0,0,0,18,0,5,0,0,0,0,0,0,0,0
contig_20516_1,2161,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,1,2,0,0,11,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0
contig_20516_1,2164,0,0,0,0,0,3,0,22,0,0,0,1,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,12,0,0,0,2,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,5,0,0,0,3,0,0,0,11,0,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0
contig_20516_1,2167,0,0,0,0,0,6,0,18,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,8,0,4,0,0,0,2,0,0,0,0,0,28,0,3,0,0,0,0,0,1,0,0,0,6,0,0,0,5,0,0,0,1,0,2,0,10,0,1,0,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0
contig_20516_1,2172,0,0,0,4,0,16,0,8,0,0,0,1,0,2,0,4,0,2,0,2,0,0,0,2,0,0,0,6,0,4,0,4,0,0,0,2,0,2,0,10,0,0,0,4,0,0,0,4,0,1,0,31,0,0,0,0,0,1,0,2,0,2,0,6,0,0,0,7,0,3,0,0,0,6,0,5,0,0,0,2,0,6,0,12,0,0,0,2,0,0,0,0
contig_20516_1,2173,0,0,4,0,11,0,12,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,2,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,0,3,0,0,0,11,0,0,0,2,0,7,0,11,0,0,0,2,0,0,0,0,0
contig_20516_1,2176,0,0,0,4,0,3,0,20,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,8,0,0,0,3,0,3,0,9,0,0,0,4,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,7,0,0,0,3,0,2,0,9,0,0,0,2,0,2,0,16,0,0,0,2,0,0,0,0
contig_20516_1,2179,0,4,0,0,0,9,0,14,0,1,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,8,0,0,0,3,0,0,0,12,0,0,0,4,0,0,0,4,0,0,0,30,0,2,0,0,0,0,0,4,0,0,0,8,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,2,0,0,0,11,0,8,0,2,0,0,0,0,0,0
contig_20516_1,2182,0,0,4,0,0,0,23,0,0,0,1,0,0,0,6,0,2,0,2,0,0,0,2,0,0,0,8,0,0,0,8,0,0,0,3,0,2,4,5,0,0,2,2,0,0,0,4,0,0,0,32,0,0,0,0,0,0,0,4,0,1,1,6,0,0,0,9,0,0,0,3,0,0,0,8,1,0,0,2,0,2,0,15,0,0,0,2,0,0,0,0,0
contig_20516_1,2188,2,0,0,0,25,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,4,0,0,0,4,0,0,0,8,0,2,0,3,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,2,0,0,0,8,0,2,0,7,0,0,0,3,0,0,0,6,0,3,0,2,0,0,0,18,0,1,0,2,0,0,0,2,0,0,0
contig_20516_1,2191,0,0,0,0,1,2,3,19,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,2,0,0,0,10,0,0,0,3,0,0,0,0,0,4,1,0,20,0,0,0,0,0,2,0,0,0,0,7,1,1,0,1,4,0,3,0,0,0,0,8,1,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,2
contig_20516_1,2194,0,0,0,0,11,8,4,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,9,0,0,0,3,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,5,1,0,3,0,0,0,0,0,9,0,0,0,0,0,3,13,1,1,0,0,0,0,0,2,0,0
contig_20516_1,2200,0,0,0,0,0,22,0,2,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,3,0,0,0,2,0,7,0,4,0,2,0,1,0,0,0,0,0,24,0,1,0,0,0,0,0,0,0,2,0,3,0,5,0,5,0,2,0,3,0,0,0,3,0,6,0,0,0,0,0,19,0,1,0,0,0,0,0,2,0,0
contig_20516_1,2203,0,0,0,0,0,0,24,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,2,0,2,2,7,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,1,9,0,0,0,7,0,0,0,4,0,0,2,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2,0
contig_20516_1,2206,0,0,0,0,0,3,0,22,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,0,0,2,0,7,0,4,0,1,0,2,0,0,0,0,0,2,0,21,0,0,0,0,0,2,0,0,0,6,0,4,0,0,0,7,0,1,0,3,0,8,0,1,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,2
contig_20516_1,2215,0,0,0,0,14,0,10,0,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,12,0,1,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,2,0,9,0,5,0,2,0,4,0,0,0,1,0,9,0,0,0,0,0,18,0,7,0,0,0,0,0,0,0,0,0
contig_20516_1,2218,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,4,0,0,0,2,0,6,0,7,0,0,1,2,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,7,0,5,0,2,0,5,0,2,0,1,0,2,0,8,0,0,0,0,0,3,0,20,0,0,0,0,0,1,0,0,0
contig_20516_1,2221,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,4,1,0,0,2,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,2,0,0,0,1,12,0,0,0,7,0,0,1,0,2,0,0,10,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,1,0
contig_20516_1,2222,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,4,1,0,0,2,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,0,0,10,1,0,0,7,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0,0
contig_20516_1,2223,0,0,0,0,0,0,0,23,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,4,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,1,10,0,0,0,7,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1
contig_20516_1,2224,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,5,0,0,0,2,0,0,0,7,5,0,0,1,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,9,1,1,0,7,0,0,0,2,1,0,0,9,1,0,0,0,0,0,0,22,1,0,0,0,0,0,0,1,0,0
contig_20516_1,2226,0,0,0,0,3,0,20,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,5,0,2,0,0,0,2,0,10,0,0,0,3,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,2,0,5,0,6,0,2,0,5,0,2,0,1,0,2,0,8,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1,0
contig_20516_1,2227,0,0,0,0,0,0,10,13,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,1,5,0,0,0,0,2,0,2,3,7,0,0,1,2,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,2,0,3,2,6,0,0,5,2,0,2,0,1,0,0,7,3,0,0,0,0,0,0,18,5,0,0,0,0,0,0,1,0
contig_20516_1,2229,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,2,0,0,3,9,0,0,2,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,7,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,1
contig_20516_1,2233,0,0,0,0,12,0,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,4,2,0,0,2,0,0,0,12,0,0,0,3,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,7,0,0,0,2,2,0,0,10,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,1,0
contig_20516_1,2236,0,0,0,0,12,0,10,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,11,0,1,0,3,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,2,0,11,0,2,0,7,0,0,0,2,0,2,0,8,0,2,0,0,0,0,0,15,0,6,0,0,0,0,0,0,0,1,0
contig_20516_1,2239,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,2,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,7,0,0,2,2,0,0,0,10,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0
contig_20516_1,2241,0,0,0,0,12,0,10,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,2,0,10,0,0,0,3,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,2,0,4,0,9,0,0,0,7,0,0,0,4,0,2,0,8,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,1,0
contig_20516_1,2245,0,0,0,0,0,3,0,19,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,12,0,0,0,3,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,7,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1
contig_20516_1,2248,0,0,0,0,18,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,9,0,2,0,3,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,2,0,10,0,2,0,5,0,0,0,0,0,4,0,9,0,1,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,1,0
contig_20516_1,2251,0,0,0,0,0,14,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,12,2,10,0,0,0,0,0,0,2,0,0,6,6,0,0,4,0,2,2,2,0,0,0,9,1,0,0,0,0,0,0,20,1,6,0,0,0,0,0,1,0,0
contig_20516_1,2257,0,0,0,0,0,0,0,20,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,0,0,2,0,2,0,11,0,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,1,0,11,0,0,0,6,0,0,0,8,0,1,0,6,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,1
contig_20516_1,2260,0,0,0,0,13,0,7,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,2,0,4,0,2,0,0,0,2,0,9,0,0,0,1,0,0,0,0,0,3,0,23,0,0,0,0,0,2,0,0,0,3,0,9,0,2,0,4,0,4,0,4,0,1,0,5,0,0,0,0,0,9,0,18,0,0,0,2,0,1,0,0,0
contig_20516_1,2263,0,0,0,0,7,11,2,0,1,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,2,0,0,2,9,0,0,0,1,1,0,0,0,0,0,22,1,2,0,0,0,0,0,0,0,0,2,0,7,4,0,4,2,0,0,4,3,0,2,0,2,1,0,0,0,0,0,9,10,8,0,2,0,0,0,0,1,0,0
contig_20516_1,2268,0,0,0,0,21,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,7,0,4,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,7,0,4,0,6,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,27,0,0,0,2,0,0,0,1,0,0,0
contig_20516_1,2269,0,0,0,0,19,0,2,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,2,0,0,0,4,0,1,0,2,0,0,0,8,0,2,0,1,1,0,0,0,0,0,0,22,0,2,0,0,0,0,0,2,0,0,0,7,0,4,0,6,0,0,0,9,0,0,0,2,0,1,0,0,0,0,0,21,0,6,0,2,0,0,0,1,0,0,0
contig_20516_1,2272,0,0,0,0,2,0,21,0,0,0,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,5,0,2,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,2,0,21,0,0,0,2,0,0,0,2,0,5,0,6,0,2,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,22,0,0,0,2,0,1,0,0,0
contig_20516_1,2284,0,0,0,0,10,0,12,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,5,0,1,0,0,0,1,0,9,0,1,0,1,0,0,0,0,0,2,0,19,1,0,0,2,0,0,0,2,0,2,0,8,0,2,0,2,2,0,0,6,0,0,0,2,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,1,0
contig_20516_1,2287,0,0,0,0,9,5,7,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,4,2,0,1,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,9,7,7,0,0,0,2,0,0,0,1,0,2,4,4,0,7,0,0,0,0,5,1,0,0,2,0,0,0,0,0,9,8,9,2,0,0,0,0,0,0,1,0
contig_20516_1,2290,0,0,0,0,13,0,8,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,4,0,0,0,1,0,3,0,5,0,1,0,2,0,0,0,0,0,2,0,23,0,0,0,2,0,0,0,1,0,3,0,7,0,0,0,7,0,0,0,6,0,0,0,2,0,0,0,0,0,10,0,18,2,0,0,0,0,0,0,1,0
contig_20516_1,2291,0,0,0,0,22,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,4,0,5,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1,0,1,0,10,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0,0
contig_20516_1,2296,0,0,0,0,0,1,0,21,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,187,0,0,0,5,0,1,0,3,0,1,0,7,0,2,0,7,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,21,0,2,0,11,0,3,0,5,0,0,0,23,0,1,0,0,0,0,0,0,0,4,0,28,0,0,0,0,0,0,0,1
contig_20516_1,2299,0,0,0,0,0,22,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,187,0,0,0,5,0,0,0,4,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,21,0,0,0,13,0,0,0,7,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,21,7,0,0,0,0,0,0,0,1,0
contig_20516_1,2302,0,0,0,0,16,0,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,187,0,0,0,5,0,0,0,3,0,1,0,5,0,2,0,8,0,1,0,0,0,0,0,12,0,11,0,0,0,0,0,21,0,0,0,12,0,1,0,2,0,6,0,22,0,0,0,2,0,1,0,0,0,0,0,17,0,11,0,0,0,0,0,1,0,0,0
contig_20516_1,2308,0,0,0,0,18,0,4,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,187,0,0,0,5,0,0,0,3,0,1,0,0,0,5,0,7,0,1,0,0,0,0,0,21,1,2,0,0,0,0,0,21,0,0,0,8,0,5,0,8,0,0,0,22,0,0,0,2,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,1,0,0,0
contig_20516_1,2311,0,0,0,0,21,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,1,1,1,0,0,1,1,0,2,0,0,3,0,0,2,1,0,0,0,0,20,3,1,0,0,0,0,0,0,0,1,2,11,0,1,0,4,0,3,0,0,0,4,0,2,0,0,0,0,0,0,0,22,0,5,3,0,0,0,0,0,0,0,1
contig_20516_1,2314,0,0,0,0,0,9,14,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,1,0,0,3,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,1,0,0,0,8,2,0,0,7,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,1,0,0
contig_20516_1,2316,0,0,0,0,7,0,16,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,1,3,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,23,0,3,0,0,0,0,0,1,0,0,0,8,0,2,0,7,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,1,0
contig_20516_1,2317,0,0,0,0,1,1,0,22,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,3,0,1,0,2,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,1,0,2,0,8,0,3,0,4,0,0,0,4,0,0,0,2,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,1
contig_20516_1,2320,0,0,0,0,0,21,0,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,1,0,0,3,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,1,0,1,4,0,0,2,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,1,0,0
contig_20516_1,2321,0,0,0,0,0,0,0,24,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,2,0,0,0,3,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,4,0,1,1,0,0,0,0,0,0,0,0,3,0,27,0,0,0,0,0,1,0,0
contig_20516_1,2322,0,0,0,0,0,0,0,24,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,3,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,1,0
contig_20516_1,2323,0,0,0,0,1,0,23,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0,0,3,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,0,0,0,0,1,0
