,Position,Fa13.BD.MM110.SN.MAG7-A,Fa13.BD.MM110.SN.MAG7-C,Fa13.BD.MM110.SN.MAG7-G,Fa13.BD.MM110.SN.MAG7-T,Fa13.BD.MLB.SN.MAG7-A,Fa13.BD.MLB.SN.MAG7-C,Fa13.BD.MLB.SN.MAG7-G,Fa13.BD.MLB.SN.MAG7-T,Su13.BD.MM15.DN.MAG7-A,Su13.BD.MM15.DN.MAG7-C,Su13.BD.MM15.DN.MAG7-G,Su13.BD.MM15.DN.MAG7-T,Fa13.BD.MM15.DN.MAG7-A,Fa13.BD.MM15.DN.MAG7-C,Fa13.BD.MM15.DN.MAG7-G,Fa13.BD.MM15.DN.MAG7-T,Fa13.BD.MM110.SD.MAG7-A,Fa13.BD.MM110.SD.MAG7-C,Fa13.BD.MM110.SD.MAG7-G,Fa13.BD.MM110.SD.MAG7-T,Fa13.BD.MM15.SD.MAG7-A,Fa13.BD.MM15.SD.MAG7-C,Fa13.BD.MM15.SD.MAG7-G,Fa13.BD.MM15.SD.MAG7-T,Fa13.BD.MM110.DN.MAG7-A,Fa13.BD.MM110.DN.MAG7-C,Fa13.BD.MM110.DN.MAG7-G,Fa13.BD.MM110.DN.MAG7-T,Sp13.BD.MM15.SD.MAG7-A,Sp13.BD.MM15.SD.MAG7-C,Sp13.BD.MM15.SD.MAG7-G,Sp13.BD.MM15.SD.MAG7-T,Su13.BD.MM15.SN.C.MAG7-A,Su13.BD.MM15.SN.C.MAG7-C,Su13.BD.MM15.SN.C.MAG7-G,Su13.BD.MM15.SN.C.MAG7-T,Sp13.BD.MLB.SN.MAG7-A,Sp13.BD.MLB.SN.MAG7-C,Sp13.BD.MLB.SN.MAG7-G,Sp13.BD.MLB.SN.MAG7-T,Sp13.BD.MM110.DD.MAG7-A,Sp13.BD.MM110.DD.MAG7-C,Sp13.BD.MM110.DD.MAG7-G,Sp13.BD.MM110.DD.MAG7-T,Su13.BD.MM110.DCMD.MAG7-A,Su13.BD.MM110.DCMD.MAG7-C,Su13.BD.MM110.DCMD.MAG7-G,Su13.BD.MM110.DCMD.MAG7-T,Su13.BD.MLB.SD.C.MAG7-A,Su13.BD.MLB.SD.C.MAG7-C,Su13.BD.MLB.SD.C.MAG7-G,Su13.BD.MLB.SD.C.MAG7-T,Fa13.BD.MM15.SN.MAG7-A,Fa13.BD.MM15.SN.MAG7-C,Fa13.BD.MM15.SN.MAG7-G,Fa13.BD.MM15.SN.MAG7-T,Sp13.BD.MM110.SN.MAG7-A,Sp13.BD.MM110.SN.MAG7-C,Sp13.BD.MM110.SN.MAG7-G,Sp13.BD.MM110.SN.MAG7-T,Sp13.BD.MM15.SN.MAG7-A,Sp13.BD.MM15.SN.MAG7-C,Sp13.BD.MM15.SN.MAG7-G,Sp13.BD.MM15.SN.MAG7-T,Su13.BD.MLB.DD.MAG7-A,Su13.BD.MLB.DD.MAG7-C,Su13.BD.MLB.DD.MAG7-G,Su13.BD.MLB.DD.MAG7-T,Sp13.BD.MM110.SD.MAG7-A,Sp13.BD.MM110.SD.MAG7-C,Sp13.BD.MM110.SD.MAG7-G,Sp13.BD.MM110.SD.MAG7-T,Sp13.BD.MM15.DD.A.MAG7-A,Sp13.BD.MM15.DD.A.MAG7-C,Sp13.BD.MM15.DD.A.MAG7-G,Sp13.BD.MM15.DD.A.MAG7-T,Su13.BD.MM110.SN.C.MAG7-A,Su13.BD.MM110.SN.C.MAG7-C,Su13.BD.MM110.SN.C.MAG7-G,Su13.BD.MM110.SN.C.MAG7-T,Fa13.BD.MLB.DN.MAG7-A,Fa13.BD.MLB.DN.MAG7-C,Fa13.BD.MLB.DN.MAG7-G,Fa13.BD.MLB.DN.MAG7-T,Su13.BD.MM110.SD.MAG7-A,Su13.BD.MM110.SD.MAG7-C,Su13.BD.MM110.SD.MAG7-G,Su13.BD.MM110.SD.MAG7-T,Su13.BD.MM15.SD.MAG7-A,Su13.BD.MM15.SD.MAG7-C,Su13.BD.MM15.SD.MAG7-G,Su13.BD.MM15.SD.MAG7-T
contig_20603_3,976,0,0,8,0,0,0,32,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,47,0,0,0,18,0,0,0,33,0,0,0,43,0,0,0,0,0,0,0,66,0,0,0,3,0,0,0,14,0,0,0,49,0,0,0,9,0,0,0,44,0,0,0,50,0,0,0,5,0,0,0,14,0,0,0,6,0,0,0,6,0
contig_20603_3,977,0,0,0,8,1,0,0,31,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,43,0,0,0,17,0,0,0,33,0,0,0,43,0,0,0,0,0,0,0,63,0,0,0,3,0,0,0,12,0,0,0,48,0,0,0,10,0,0,0,42,0,0,1,46,0,0,0,5,0,0,0,14,0,0,0,6,0,0,0,6
contig_20603_3,978,0,0,0,8,0,0,0,32,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42,0,0,0,17,0,0,0,33,0,0,0,43,0,0,0,0,0,0,0,61,0,0,0,3,0,0,0,12,0,0,0,47,0,0,0,10,0,0,0,42,1,0,0,46,0,0,0,5,0,0,0,14,0,0,0,6,0,0,0,6
contig_20603_3,979,0,0,0,8,0,0,0,32,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,43,0,0,0,17,0,0,0,33,0,0,0,43,0,0,0,0,0,0,0,61,0,0,0,3,0,0,0,12,0,1,0,51,0,0,0,10,0,0,0,41,0,0,0,47,0,0,0,5,0,0,0,14,0,0,0,6,0,0,0,6
contig_20603_3,980,8,0,0,0,31,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42,0,0,0,17,0,0,0,33,0,0,0,43,0,0,0,0,0,0,0,61,0,0,0,3,0,0,0,14,0,0,0,52,0,0,0,9,0,0,0,41,0,0,0,47,0,0,0,5,0,0,0,14,0,0,0,6,0,0,0,6,0,0,0
contig_20603_3,981,7,0,0,0,31,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,42,0,0,0,17,0,0,0,31,0,0,0,43,0,0,0,0,0,0,0,60,0,0,0,3,0,0,0,14,0,0,0,52,0,0,0,10,0,0,0,41,0,0,0,47,0,0,0,5,0,0,0,14,0,0,0,6,0,0,0,6,0,0,0
contig_20413_5,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0
contig_20413_5,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,0
contig_20413_5,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2
contig_20413_5,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0
contig_20413_5,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0
contig_20413_5,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0
contig_20413_5,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0
contig_20413_5,7,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,4,0,0,0
contig_20413_5,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0
contig_20413_5,9,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0
contig_20413_5,10,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4
contig_20413_5,11,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4
contig_20413_5,12,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,42,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4
contig_20413_5,13,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0
contig_20413_5,14,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4
contig_20413_5,15,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,1,13,0,0,0,0,0,0,0,4,0,0
contig_20413_5,16,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4
contig_20413_5,17,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4
contig_20413_5,18,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,4,0,4,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0,0
contig_20413_5,19,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0
contig_20413_5,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,6,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4
contig_20413_5,21,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,1,0,0,0,1,4,3,0,6,0,0,0,1,0,0,0,3,0,2,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0,0
contig_20413_5,22,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0
contig_20413_5,23,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0,0
contig_20413_5,24,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,3,0,1,0,1,0,0,0,5,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,4,0,0
contig_20413_5,25,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0
contig_20413_5,26,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,45,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0
contig_20413_5,27,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0,0
contig_20413_5,28,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,4,0
contig_20413_5,29,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,4,0
contig_20413_5,30,0,0,0,0,0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,3
contig_20413_5,31,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,44,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,3,0
contig_20413_5,32,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2
contig_20413_5,33,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2,0
contig_20413_5,34,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,2,0
contig_20413_5,35,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2
contig_20413_5,36,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,2,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,1,0,0,1,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0
contig_20413_5,37,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2
contig_20413_5,38,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0
contig_20413_5,39,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,4,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
contig_20413_5,40,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,41,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
contig_20413_5,41,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0
contig_20413_5,42,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0
contig_20413_5,43,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,1,0,1,0,0,0,2,0,4,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0
contig_20413_5,44,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2
contig_20413_5,45,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,4,0,2,0,3,2,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,1,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0
contig_20413_5,46,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0
contig_20413_5,47,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0
contig_20413_5,48,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0
contig_20413_5,49,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0
contig_20413_5,50,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0
contig_20413_5,51,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0
contig_20413_5,52,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0
contig_20413_5,53,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0
contig_20413_5,54,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0
