,Position,Fa13.BD.MLB.DN.MAG5-A,Fa13.BD.MLB.DN.MAG5-C,Fa13.BD.MLB.DN.MAG5-G,Fa13.BD.MLB.DN.MAG5-T,Fa13.BD.MLB.SN.MAG5-A,Fa13.BD.MLB.SN.MAG5-C,Fa13.BD.MLB.SN.MAG5-G,Fa13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SD.MAG5-A,Sp13.BD.MM15.SD.MAG5-C,Sp13.BD.MM15.SD.MAG5-G,Sp13.BD.MM15.SD.MAG5-T,Su13.BD.MM15.SN.C.MAG5-A,Su13.BD.MM15.SN.C.MAG5-C,Su13.BD.MM15.SN.C.MAG5-G,Su13.BD.MM15.SN.C.MAG5-T,Fa13.BD.MM15.DN.MAG5-A,Fa13.BD.MM15.DN.MAG5-C,Fa13.BD.MM15.DN.MAG5-G,Fa13.BD.MM15.DN.MAG5-T,Fa13.BD.MM110.SN.MAG5-A,Fa13.BD.MM110.SN.MAG5-C,Fa13.BD.MM110.SN.MAG5-G,Fa13.BD.MM110.SN.MAG5-T,Su13.BD.MM110.SD.MAG5-A,Su13.BD.MM110.SD.MAG5-C,Su13.BD.MM110.SD.MAG5-G,Su13.BD.MM110.SD.MAG5-T,Su13.BD.MM110.SN.C.MAG5-A,Su13.BD.MM110.SN.C.MAG5-C,Su13.BD.MM110.SN.C.MAG5-G,Su13.BD.MM110.SN.C.MAG5-T,Su13.BD.MM15.DN.MAG5-A,Su13.BD.MM15.DN.MAG5-C,Su13.BD.MM15.DN.MAG5-G,Su13.BD.MM15.DN.MAG5-T,Sp13.BD.MLB.SN.MAG5-A,Sp13.BD.MLB.SN.MAG5-C,Sp13.BD.MLB.SN.MAG5-G,Sp13.BD.MLB.SN.MAG5-T,Sp13.BD.MM15.SN.MAG5-A,Sp13.BD.MM15.SN.MAG5-C,Sp13.BD.MM15.SN.MAG5-G,Sp13.BD.MM15.SN.MAG5-T,Fa13.BD.MM110.DN.MAG5-A,Fa13.BD.MM110.DN.MAG5-C,Fa13.BD.MM110.DN.MAG5-G,Fa13.BD.MM110.DN.MAG5-T,Fa13.BD.MM15.SN.MAG5-A,Fa13.BD.MM15.SN.MAG5-C,Fa13.BD.MM15.SN.MAG5-G,Fa13.BD.MM15.SN.MAG5-T,Sp13.BD.MM110.SD.MAG5-A,Sp13.BD.MM110.SD.MAG5-C,Sp13.BD.MM110.SD.MAG5-G,Sp13.BD.MM110.SD.MAG5-T,Fa13.BD.MM15.SD.MAG5-A,Fa13.BD.MM15.SD.MAG5-C,Fa13.BD.MM15.SD.MAG5-G,Fa13.BD.MM15.SD.MAG5-T,Su13.BD.MLB.SD.C.MAG5-A,Su13.BD.MLB.SD.C.MAG5-C,Su13.BD.MLB.SD.C.MAG5-G,Su13.BD.MLB.SD.C.MAG5-T,Sp13.BD.MM110.DD.MAG5-A,Sp13.BD.MM110.DD.MAG5-C,Sp13.BD.MM110.DD.MAG5-G,Sp13.BD.MM110.DD.MAG5-T,Su13.BD.MM110.DCMD.MAG5-A,Su13.BD.MM110.DCMD.MAG5-C,Su13.BD.MM110.DCMD.MAG5-G,Su13.BD.MM110.DCMD.MAG5-T,Sp13.BD.MM110.SN.MAG5-A,Sp13.BD.MM110.SN.MAG5-C,Sp13.BD.MM110.SN.MAG5-G,Sp13.BD.MM110.SN.MAG5-T,Su13.BD.MM15.SD.MAG5-A,Su13.BD.MM15.SD.MAG5-C,Su13.BD.MM15.SD.MAG5-G,Su13.BD.MM15.SD.MAG5-T,Sp13.BD.MM15.DD.A.MAG5-A,Sp13.BD.MM15.DD.A.MAG5-C,Sp13.BD.MM15.DD.A.MAG5-G,Sp13.BD.MM15.DD.A.MAG5-T,Fa13.BD.MM110.SD.MAG5-A,Fa13.BD.MM110.SD.MAG5-C,Fa13.BD.MM110.SD.MAG5-G,Fa13.BD.MM110.SD.MAG5-T,Su13.BD.MLB.DD.MAG5-A,Su13.BD.MLB.DD.MAG5-C,Su13.BD.MLB.DD.MAG5-G,Su13.BD.MLB.DD.MAG5-T
contig_19308_11,38,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1
contig_19308_11,39,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,2,0,3,0,0,0,20,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,1,0,0
contig_19308_11,40,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0
contig_19308_11,41,0,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0
contig_19308_11,42,0,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,12,1,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0
contig_19308_11,43,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,44,2,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,19,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,45,0,0,2,0,4,0,1,0,0,0,0,0,4,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,2,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,0,5,0,0,0,16,0,2,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,46,0,0,4,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,1,0
contig_19308_11,47,0,0,0,4,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,2,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1
contig_19308_11,48,0,0,4,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,5,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0
contig_19308_11,49,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0
contig_19308_11,50,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,6,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1
contig_19308_11,51,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,1,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,6,0,0,1,17,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0
contig_19308_11,52,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,53,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0
contig_19308_11,54,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,4,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,12,0,0,0,3,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,16,0,2,0,0,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,55,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0
contig_19308_11,56,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,57,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,58,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,59,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,60,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,4,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,1,0,3,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0
contig_19308_11,61,0,4,0,0,0,6,0,0,0,0,0,1,0,4,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,62,0,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
contig_19308_11,63,0,4,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,6,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,4,0,0,0,18,0,1,0,0,0,0,0,7,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,64,0,0,4,0,0,0,6,0,0,0,1,0,0,0,6,0,0,0,6,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,2,0,16,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
contig_19308_11,65,0,2,0,0,0,6,0,0,0,1,0,0,1,6,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,66,0,2,0,0,0,6,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,2,0,18,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,67,2,0,0,0,6,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,68,2,0,0,0,6,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,69,0,0,2,0,0,0,5,1,0,0,1,0,0,0,7,0,0,0,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
contig_19308_11,70,8,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
contig_19308_11,71,0,8,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,72,0,8,2,0,0,6,1,0,0,1,0,0,0,7,0,0,0,3,4,0,0,1,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,2,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0
contig_19308_11,73,0,0,10,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,1,0,3,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0
contig_19308_11,74,0,0,0,10,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
contig_19308_11,75,0,0,10,0,0,0,7,0,0,0,1,0,0,0,7,0,0,4,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,9,0,0,1,3,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,2,1,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,76,10,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
contig_19308_11,77,0,10,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19308_11,78,0,8,2,0,0,6,1,0,0,1,0,0,0,7,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,7,0,0,0,3,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,16,0,1,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19308_11,79,0,0,10,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,80,0,0,0,12,0,0,0,7,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
contig_19308_11,81,2,0,10,0,1,0,6,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,2,1,0,0,1,17,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,82,0,0,0,12,0,1,0,6,0,0,0,0,0,2,0,5,0,3,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,4,0,1,0,3,0,0,0,1,0,0,0,7,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,3,0,4,0,14,0,0,0,0,0,2,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
contig_19308_11,83,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
contig_19308_11,84,0,0,12,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,85,0,0,12,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,86,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
contig_19308_11,87,0,12,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,2,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19308_11,88,0,0,12,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,89,6,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
contig_19308_11,90,0,0,6,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,1,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,91,0,6,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19308_11,92,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,93,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,1,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,1,0,1,0,17,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
contig_19308_11,94,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19308_11,95,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,96,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,17,0,1,0,0,0,0,0,10,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
contig_19308_11,97,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
contig_19308_11,98,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0
