,Position,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
contig_22054_3,195,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22054_3,196,0.0,1.0,0.0,0.0,0.0,0.912,0.0,0.088,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,198,0.0,0.996,0.004,0.0,0.0,0.972,0.028,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.004,0.444,0.552,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22054_3,213,0.08,0.92,0.0,0.0,0.004,0.996,0.0,0.0,0.036,0.964,0.0,0.0,0.0,1.0,0.0,0.0,0.816,0.184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,214,0.008,0.992,0.0,0.0,0.996,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.976,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,216,0.0,0.0,0.076,0.924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.904,0.096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_22054_3,222,0.016,0.0,0.0,0.984,0.0,0.0,0.0,1.0,0.016,0.0,0.0,0.984,0.0,0.0,0.0,1.0,0.704,0.0,0.024,0.272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_22054_3,231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.876,0.0,0.124,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.024,0.0,0.972,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_22054_3,233,0.0,0.108,0.0,0.892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004,0.084,0.004,0.908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_22054_3,234,0.0,0.144,0.0,0.856,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,0.0,0.0,1.0,0.0,0.328,0.0,0.672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_22054_3,237,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_22054_3,238,0.0,0.012,0.0,0.988,0.0,0.808,0.0,0.192,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.868,0.0,0.132,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_22054_3,243,0.0,0.544,0.0,0.456,0.0,0.016,0.0,0.984,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.924,0.0,0.076,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,246,0.0,0.996,0.0,0.004,0.0,0.956,0.0,0.044,0.0,0.488,0.0,0.512,0.0,1.0,0.0,0.0,0.0,0.68,0.0,0.32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,249,0.948,0.0,0.052,0.0,0.18,0.0,0.82,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.096,0.0,0.904,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_22054_3,255,0.0,1.0,0.0,0.0,0.0,0.228,0.772,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.756,0.232,0.012,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_22054_3,261,0.0,0.6,0.0,0.4,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.392,0.0,0.608
contig_22054_3,264,0.02,0.0,0.98,0.0,0.976,0.0,0.024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,13,0.0,0.0,1.0,0.0,0.196,0.0,0.804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.0,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,18,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.076,0.0,0.924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,19,0.0,0.0,1.0,0.0,0.972,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06,0.108,0.832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,25,0.124,0.876,0.0,0.0,0.996,0.004,0.0,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.472,0.524,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,27,0.0,0.904,0.0,0.096,0.004,0.0,0.0,0.996,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.024,0.684,0.0,0.292,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,28,0.24,0.0,0.76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.856,0.0,0.144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.164,0.0,0.836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,37,0.964,0.0,0.036,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0,1.0,0.0,0.0,0.0,0.852,0.0,0.148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,40,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,43,0.016,0.98,0.004,0.0,0.084,0.856,0.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.992,0.0,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,45,0.1,0.0,0.9,0.0,0.108,0.0,0.892,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.036,0.0,0.964,0.0,0.0,0.0,1.0,0.0,0.896,0.0,0.104,0.0
contig_21927_1,46,0.54,0.0,0.46,0.0,0.184,0.036,0.752,0.028,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3,0.008,0.676,0.016,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.992,0.0,0.008,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.248,0.0,0.752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,64,0.54,0.0,0.46,0.0,0.48,0.0,0.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,67,0.972,0.004,0.024,0.0,1.0,0.0,0.0,0.0,0.068,0.0,0.932,0.0,0.0,0.0,1.0,0.0,0.0,0.796,0.0,0.204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,79,0.0,0.0,1.0,0.0,0.0,0.052,0.948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.916,0.084,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.416,0.0,0.584,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,82,0.9,0.0,0.1,0.0,0.0,0.1,0.9,0.0,0.1,0.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,88,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,90,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,91,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.004,0.788,0.208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,97,0.012,0.0,0.988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,100,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,103,0.0,0.0,1.0,0.0,0.144,0.0,0.856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.848,0.0,0.152,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0,0.98,0.0,1.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
contig_21927_1,115,0.0,0.0,1.0,0.0,0.12,0.0,0.88,0.0,0.816,0.0,0.184,0.0,0.0,0.0,1.0,0.0,0.056,0.0,0.944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,118,0.004,0.0,0.996,0.0,0.004,0.0,0.996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
contig_21927_1,119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,0.016,0.0,0.984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
contig_21927_1,120,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.908,0.092,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,121,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.996,0.0,0.004,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,124,0.0,0.0,1.0,0.0,0.94,0.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.932,0.068,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,127,0.0,0.0,1.0,0.0,0.964,0.0,0.036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,130,0.516,0.0,0.0,0.484,0.484,0.02,0.12,0.376,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.864,0.0,0.136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,132,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,133,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,139,0.028,0.0,0.972,0.0,0.0,0.0,1.0,0.0,0.924,0.0,0.076,0.0,0.0,0.0,1.0,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,142,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.384,0.02,0.596,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,145,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,147,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,148,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,151,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,154,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,157,0.976,0.0,0.024,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04,0.0,0.96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,160,0.0,0.988,0.0,0.012,0.0,0.444,0.0,0.556,0.0,0.68,0.0,0.32,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,163,0.0,0.96,0.0,0.04,0.0,1.0,0.0,0.0,0.0,0.24,0.0,0.76,0.0,0.0,0.0,1.0,0.0,0.984,0.0,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,166,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.644,0.256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21927_1,172,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,175,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.988,0.012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,176,0.0,0.0,1.0,0.0,0.0,0.048,0.952,0.0,0.0,0.996,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.856,0.144,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,178,0.0,0.62,0.0,0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.324,0.0,0.676,0.0,0.0,0.0,1.0,0.0,0.68,0.0,0.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,190,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.52,0.0,0.476,0.004,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,193,0.0,0.848,0.152,0.0,0.0,0.148,0.852,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.984,0.012,0.004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,198,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,199,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008,0.992,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,205,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.908,0.0,0.092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.992,0.008,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,209,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,210,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,211,0.0,0.932,0.0,0.068,0.0,1.0,0.0,0.0,0.0,0.092,0.0,0.908,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004,0.996,0.0,0.0,0.0,1.0,0.0,0.0,0.896,0.104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,213,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,214,0.0,0.0,1.0,0.0,0.968,0.0,0.032,0.0,0.988,0.0,0.012,0.0,0.0,0.0,1.0,0.0,0.176,0.0,0.824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,217,0.0,1.0,0.0,0.0,0.0,0.996,0.0,0.004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
contig_21927_1,220,0.024,0.0,0.976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,223,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,226,0.0,0.0,1.0,0.0,0.94,0.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
contig_21927_1,229,0.0,1.0,0.0,0.0,0.0,0.476,0.0,0.524,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.528,0.0,0.472,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
contig_21927_1,235,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.956,0.0,0.044,0.0,0.0,0.0,1.0,0.0,0.052,0.0,0.948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,238,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016,0.984,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,241,0.0,0.972,0.0,0.028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.064,0.0,0.936,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
contig_21927_1,244,0.176,0.0,0.824,0.0,0.704,0.008,0.288,0.0,0.96,0.0,0.008,0.032,0.0,0.0,1.0,0.0,0.004,0.98,0.016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
contig_21927_1,247,1.0,0.0,0.0,0.0,0.624,0.0,0.376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.316,0.0,0.684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
contig_21927_1,250,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.076,0.0,0.004,0.92,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
